codigo_postal,nombre_entidad_singular,municipio_id,nombre
30613,FUENTE MORRA,30042,Villanueva del Río Segura
30620,FORTUNA,30020,Fortuna
30626,CAPRES,30020,Fortuna
30628,GINETA (LA),30020,Fortuna
30629,RAUDA,30020,Fortuna
30640,ABANILLA,30001,Abanilla
30648,CAMPULES,30001,Abanilla
30649,TIERRA COLORADA (LA),30001,Abanilla
30700,JIMENADO,30037,Torre-Pacheco
30708,JIMENADO,30037,Torre-Pacheco
30709,ROLDAN,30037,Torre-Pacheco
30710,NAREJOS (LOS),30902,"Alcázares, Los"
30720,SANTIAGO DE LA RIBERA,30035,San Javier
30729,SANTIAGO DE LA RIBERA,30035,San Javier
30730,SAN JAVIER,30035,San Javier
30739,DOLORES,30037,Torre-Pacheco
30740,SAEZ (LOS),30036,San Pedro del Pinatar
30749,PEÑASCOS (LOS),30036,San Pedro del Pinatar
30800,DON JUDAS,30024,Lorca
30810,ZARCILLA DE RAMOS,30024,Lorca
30811,CAUTIVOS (LOS),30024,Lorca
30812,CANALEJA (LA) Y EL PARDO,30024,Lorca
30813,PUENTE BOTERO,30024,Lorca
30814,ZARZADILLA DE TOTANA,30024,Lorca
30815,CARRACLACA,30024,Lorca
30816,HOYA (LA),30024,Lorca
30817,CEMENTERIO (EL),30024,Lorca
30818,CASA PALACIO,30024,Lorca
30820,ALCANTARILLA,30005,Alcantarilla
30830,ÑORA (LA),30030,Murcia
30831,FABRICA DE LA POLVORA,30030,Murcia
30832,JAVALI NUEVO,30030,Murcia
30833,SANGONERA VERDE O ERMITA,30030,Murcia
30834,SANGONERA VERDE O ERMITA,30030,Murcia
30835,SAN JOSE DE LA MONTAÑA,30030,Murcia
30836,PUEBLA DE SOTO,30030,Murcia
30837,CAÑADA HERMOSA,30030,Murcia
30840,ALHAMA DE MURCIA,30008,Alhama de Murcia
30848,FLOTAS DE CALCETA (LAS),30008,Alhama de Murcia
30849,VENTORRILLOS (LOS),30008,Alhama de Murcia
30850,TOTANA,30039,Totana
30858,LOMAS (LAS),30039,Totana
30859,PATALACHE,30006,Aledo
30860,PUERTO DE MAZARRON,30026,Mazarrón
30868,CAMPOTEJAR ALTA,30027,Molina de Segura
30870,MAZARRON,30026,Mazarrón
30875,SALADILLO,30026,Mazarrón
30876,IFRE-PASTRANA,30026,Mazarrón
30877,MORERAS,30026,Mazarrón
30878,MAJADA,30026,Mazarrón
30879,GARROBO,30026,Mazarrón
30880,AGUILAS,30003,Águilas
30889,PINILLA Y GARROBILLO,30024,Lorca
30890,PUERTO LUMBRERAS,30033,Puerto Lumbreras
30891,ESTACION,30033,Puerto Lumbreras
30892,LIBRILLA,30023,Librilla
30893,ROCHE,30024,Lorca
31001,PAMPLONA/IRUÑA,31201,Pamplona/Iruña
31002,PAMPLONA/IRUÑA,31201,Pamplona/Iruña
31003,PAMPLONA/IRUÑA,31201,Pamplona/Iruña
31004,PAMPLONA/IRUÑA,31201,Pamplona/Iruña
31005,PAMPLONA/IRUÑA,31201,Pamplona/Iruña
31006,PAMPLONA/IRUÑA,31201,Pamplona/Iruña
31007,PAMPLONA/IRUÑA,31201,Pamplona/Iruña
31008,PAMPLONA/IRUÑA,31201,Pamplona/Iruña
31009,PAMPLONA/IRUÑA,31201,Pamplona/Iruña
31010,BARAÑAIN,31901,Barañain
31011,PAMPLONA/IRUÑA,31201,Pamplona/Iruña
31012,PAMPLONA/IRUÑA,31201,Pamplona/Iruña
31013,BERRIOZAR,31903,Berriozar
31014,PAMPLONA/IRUÑA,31201,Pamplona/Iruña
31015,PAMPLONA/IRUÑA,31201,Pamplona/Iruña
31016,PAMPLONA/IRUÑA,31201,Pamplona/Iruña
31100,PUENTE LA REINA/GARES,31206,Puente la Reina/Gares
31109,ARTAZU,31039,Artazu
31110,NOÁIN,31088,Noáin (Valle de Elorz)/Noain (Elortzibar)
31119,TORRES,31088,Noáin (Valle de Elorz)/Noain (Elortzibar)
31130,MAÑERU,31161,Mañeru
31131,CIRAUQUI/ZIRAUKI,31074,Cirauqui/Zirauki
31132,VILLATUERTA,31257,Villatuerta
31133,UTERGA,31246,Uterga
31140,ARTAJONA,31038,Artajona
31150,NUESTRA SEÑORA DE ANDION,31167,Mendigorría
31151,OBANOS,31183,Obanos
31152,MURUZÁBAL,31180,Muruzábal
31153,ENÉRIZ/ENERITZ,31089,Enériz/Eneritz
31154,UCAR,31234,Ucar
31160,ORKOIEN,31906,Orkoien
31170,ARAZURI,31193,Cendea de Olza/Oltza Zendea
31171,ORORBIA,31193,Cendea de Olza/Oltza Zendea
31172,EGILLOR,31194,Ollo
31173,IZU,31193,Cendea de Olza/Oltza Zendea
31174,ZABALZA,31262,Zabalza/Zabaltza
31175,SALINAS DE ORO/JAITZ,31214,Salinas de Oro/Jaitz
31176,VILLANUEVA DE YERRI/HIRIB,31260,Valle de Yerri/Deierri
31177,CASETAS DE CIRIZA/ZIRITZA,31260,Valle de Yerri/Deierri
31178,IRANZU,31002,Abárzuza/Abartzuza
31179,MURU,31260,Valle de Yerri/Deierri
31180,ZIZUR MAYOR/ZIZUR NAGUSIA,31907,Zizur Mayor/Zizur Nagusia
31190,CIZUR MENOR,31076,Cizur
31191,BERIÁIN,31905,Beriáin
31192,BADOSTÁIN,31086,Valle de Egüés/Eguesibar
31193,IRUZKUN,31136,Juslapeña
31194,UNZU,31136,Juslapeña
31195,BERRIOZAR,31903,Berriozar
31200,ESTELLA-LIZARRA,31097,Estella-Lizarra
31208,IRACHE,31041,Ayegui/Aiegi
31210,ARCOS (LOS),31029,"Arcos, Los"
31219,NUESTRA SEÑORA DE CODÉS,31230,Torralba del Río
31220,SANSOL,31219,Sansol
31227,MARAÑÓN,31162,Marañón
31228,TORRALBA DEL RÍO,31230,Torralba del Río
31229,TORRES DEL RÍO,31231,Torres del Río
31230,VIANA,31251,Viana
31239,ARAS,31026,Aras
31240,AYEGUI,31041,Ayegui/Aiegi
31241,ZUFÍA,31168,Metauten
31242,VILLAMAYOR DE MONJARDÍN,31255,Villamayor de Monjardín
31243,LUQUIN,31160,Luquin
31250,OTEIZA,31200,Oteiza
31251,LARRAGA,31142,Larraga
31252,BERBINZANA,31053,Berbinzana
31253,VERGALIJO,31171,Miranda de Arga
31260,LERÍN,31152,Lerín
31261,ANDOSILLA,31015,Andosilla
31262,ALLO,31012,Allo
31263,DICASTILLO,31080,Dicastillo
31264,MORENTIN,31174,Morentin
31270,LARRAONA,31143,Larraona
31271,EULATE,31100,Eulate
31272,ZUDAIRE,31013,Améscoa Baja
31280,MURIETA,31177,Murieta
31281,OLEJUA,31190,Olejua
31282,NAZAR,31182,Nazar
31283,VILORIA,31139,Lana
31284,ZUÑIGA,31265,Zúñiga
31290,ERAUL,31260,Valle de Yerri/Deierri
31291,GUIRGUILLANO,31121,Guirguillano
31292,ZURUCUAIN/ZURUKUAIN,31260,Valle de Yerri/Deierri
31293,SESMA,31224,Sesma
31300,TAFALLA,31227,Tafalla
31310,OLIVA (LA),31067,Carcastillo
31311,FIGAROL,31067,Carcastillo
31312,SAN ISIDRO DEL PINAR,31069,Cáseda
31313,MURILLO EL FRUTO,31179,Murillo el Fruto
31314,SANTACARA,31220,Santacara
31315,TRAIBUENAS,31178,Murillo el Cuende
31320,MILAGRO,31169,Milagro
31330,VILLAFRANCA,31254,Villafranca
31340,SOTO (EL),31163,Marcilla
31350,PERALTA/AZKOIEN,31202,Peralta/Azkoien
31360,FUNES,31107,Funes
31370,FALCES,31104,Falces
31380,ESTACIÓN (LA),31065,Caparroso
31381,ESTACIÓN (LA),31065,Caparroso
31382,MÉLIDA,31164,Mélida
31383,RADA,31178,Murillo el Cuende
31390,OLITE,31191,Olite/Erriberri
31391,MURILLO EL CUENDE,31178,Murillo el Cuende
31392,PITILLAS,31205,Pitillas
31393,BEIRE,31051,Beire
31394,PUEYO,31207,Pueyo
31395,ORISOAIN,31197,Orísoain
31396,UNZUÉ/UNTZUE,31238,Unzué/Untzue
31397,CAMPANAS,31228,Tiebas-Muruarte de Reta
31398,MURUARTE DE RETA,31228,Tiebas-Muruarte de Reta
31400,SANGÜESA,31216,Sangüesa/Zangoza
31409,GABARDERAL,31216,Sangüesa/Zangoza
31410,YESA,31261,Yesa
31411,JAVIER,31135,Javier
31412,BURGUI,31059,Burgui/Burgi
31413,VIDANGOZ,31252,Vidángoz/Bidankoze
31414,GARDE,31113,Garde
31415,RONCAL/ERRONKARI,31210,Roncal/Erronkari
31416,URZAINQUI/URZAINKI,31245,Urzainqui/Urzainki
31417,ISABA/IZABA,31128,Isaba/Izaba
31418,UZTARROZ/UZTARROZE,31247,Uztárroz/Uztarroze
31420,URROZ,31243,Urroz-Villa
31421,MENDINUETA,31132,Izagaondoa
31422,ZOROQUIAIN,31237,Unciti
31430,AOIZ/AGOITZ,31019,Aoiz/Agoitz
31438,ORBÁIZ/ORBAITZ,31158,Lónguida/Longida
31439,OROZ-BETELU/OROTZ-BETELU,31199,Oroz-Betelu/Orotz-Betelu
31440,LUMBIER,31159,Lumbier
31448,SANSOAIN,31242,Urraul Bajo
31449,TABAR,31242,Urraul Bajo
31450,NAVASCUÉS/NABASKOZE,31181,Navascués/Nabaskoze
31451,SARRIES,31222,Sarriés/Sartze
31452,RIPALDA,31119,Güesa/Gorza
31453,ESPARZA DE SALAZAR,31095,Esparza de Salazar/Espartza Zaraitzu
31454,ARIELZ,31241,Urraul Alto
31460,LEACHE,31146,Leache/Leatxe
31470,ZULUETA,31088,Noáin (Valle de Elorz)/Noain (Elortzibar)
31471,MONREAL,31172,Monreal/Elo
31472,ALZORRIZ,31237,Unciti
31473,VESOLLA,31124,Ibargoiti
31480,GREZ,31242,Urraul Bajo
31481,ZUZA/ZUTZA,31158,Lónguida/Longida
31482,REDIN,31156,Lizoáin-Arriasgoiti
31483,OSCARIZ,31156,Lizoáin-Arriasgoiti
31484,ZUNZARREN,31156,Lizoáin-Arriasgoiti
31485,YELZ,31156,Lizoáin-Arriasgoiti
31486,USTÁRROZ,31086,Valle de Egüés/Eguesibar
31487,LIÉDENA,31155,Liédena
31490,CÁSEDA,31069,Cáseda
31491,SADA,31212,Sada
31492,AYESA,31103,Ezprogui
31493,GALLIPIENZO NUEVO,31110,Gallipienzo/Galipentzu
31494,LERGA,31151,Lerga
31495,SAN MARTIN DE UNX,31217,San Martín de Unx
31496,UJUE,31235,Ujué
31500,TUDELA,31232,Tudela
31510,TORRE DE LEOZ,31108,Fustiñana
31511,CABANILLAS,31062,Cabanillas
31512,FONTELLAS,31106,Fontellas
31513,ARGUEDAS,31032,Arguedas
31514,VALTIERRA,31249,Valtierra
31515,CADREITA,31064,Cadreita
31520,CASCANTE,31068,Cascante
31521,MURCHANTE,31176,Murchante
31522,TULEBRAS,31233,Tulebras
31523,MIRANDA DE ARGA,31171,Miranda de Arga
31530,CORTES,31078,Cortes
31540,BUÑUEL,31057,Buñuel
31550,RIBAFORADA,31208,Ribaforada
31560,AZAGRA,31042,Azagra
31570,SAN ADRIÁN,31215,San Adrián
31579,CARCAR,31066,Cárcar
31580,LODOSA,31157,Lodosa
31587,MENDAVIA,31165,Mendavia
31588,LAZAGURRÍA,31145,Lazagurría
31589,SARTAGUDA,31223,Sartaguda
31590,GIRALDELLI,31070,Castejón
31591,CORELLA,31077,Corella
31592,CINTRUÉNIGO,31072,Cintruénigo
31593,FITERO,31105,Fitero
31600,BURLADA/BURLATA,31060,Burlada/Burlata
31610,VILLAVA/ATARRABIA,31258,Villava/Atarrabia
31620,HUARTE/UHARTE,31122,Huarte/Uharte
31621,SARRIGUREN,31086,Valle de Egüés/Eguesibar
31630,ZUBIRI,31098,Esteribar
31638,EUGI,31098,Esteribar
31639,USETXI,31098,Esteribar
31640,AURITZ / BURGUETE,31058,Auritz/Burguete
31650,ORREAGA / RONCESVALLES,31211,Orreaga/Roncesvalles
31660,LUZAIDE/VALCARLOS,31248,Luzaide/Valcarlos
31669,PEKOTXETA,31248,Luzaide/Valcarlos
31670,IRABIAKO UHARKA / PANTANO,31195,Orbaizeta
31671,HIRIBERRI/VILLANUEVA DE A,31256,Hiriberri/Villanueva de Aezkoa
31680,NUESTRA SÑRA LAS NIEVES,31185,Ochagavía/Otsagabia
31689,IZALZU/ITZALTZU,31133,Izalzu/Itzaltzu
31690,EZCAROZ/EZKAROZE,31093,Ezcároz/Ezkaroze
31691,JAURRIETA,31134,Jaurrieta
31692,GARAIOA,31112,Garaioa
31693,GARRALDA,31115,Garralda
31694,AURIZBERRI / ESPINAL,31092,Erro
31695,BISKARRETA - GERENDIAIN,31092,Erro
31696,LINTZOAIN,31092,Erro
31697,URNIZA,31092,Erro
31698,URDAITZ/URDANIZ,31098,Esteribar
31699,ZURIAIN,31098,Esteribar
31700,ELIZONDO,31050,Baztan
31710,ZUGARRAMURDI,31264,Zugarramurdi
31711,URDAZUBI/URDAX,31239,Urdazubi/Urdax
31712,DANTXARINEA,31239,Urdazubi/Urdax
31713,PERTALATS(ARIZKUN),31050,Baztan
31714,IÑARBIL(ERRATZU),31050,Baztan
31715,ZUAZTOI(AZPILKUETA),31050,Baztan
31720,SEÑORIO DE BERTIZ,31054,Bertizarana
31730,IRURITA,31050,Baztan
31740,DONEZTEBE/SANTESTEBAN,31221,Doneztebe/Santesteban
31744,ELGORRIAGA,31087,Elgorriaga
31745,AMEZTIA,31129,Ituren
31746,ZUBIETA,31263,Zubieta
31747,URRUTIÑA,31213,Saldías
31748,URRUTIÑA,31090,Eratsun
31749,EZKURRA,31102,Ezkurra
31750,GAZTELU,31081,Donamaria
31751,OITZ,31187,Oiz
31752,URROTZ,31244,Urroz
31753,BEINTZA-LABAIEN,31137,Beintza-Labaien
31754,TARTAZU,31117,Goizueta
31760,URRITZOKIETA,31082,Etxalar
31770,OTSANGO AUZOA,31153,Lesaka
31780,BERA,31250,Bera
31789,ZALAIN,31250,Bera
31790,SARROLA,31259,Igantzi
31791,ARITZEDER AUZOA,31226,Sunbilla
31792,SANTALOKADIA,31054,Bertizarana
31793,TIPULATZE,31054,Bertizarana
31794,EZKURRA,31102,Ezkurra
31795,LEKAROZ,31050,Baztan
31796,ZIGAURRE(ZIGA),31050,Baztan
31797,LOZEN,31236,Ultzama
31798,LANTZ,31140,Lantz
31799,URRITZOLA-GALAIN,31236,Ultzama
31800,ALTSASU/ALSASUA,31010,Altsasu/Alsasua
31809,OLAZTI/OLAZAGUTÍA,31189,Olazti/Olazagutía
31810,URDIAIN,31240,Urdiain
31820,ETXARRI-ARANATZ,31084,Etxarri Aranatz
31829,UNANU,31091,Ergoiena
31830,LAKUNTZA,31138,Lakuntza
31839,ARBIZU,31027,Arbizu
31840,ZAMARTZE,31123,Uharte Arakil
31849,IRAÑETA,31127,Irañeta
31850,IHABAR,31025,Arakil
31860,IRURTZUN,31904,Irurtzun
31866,OROKIETA,31049,Basaburua
31867,GUELBENZU,31186,Odieta
31868,ATONDO,31131,Iza/Itza
31869,ZARRANTZ,31126,Imotz
31870,LEKUNBERRI,31908,Lekunberri
31876,ARESO,31031,Areso
31877,UITZI,31144,Larraun
31878,MUGIRO,31144,Larraun
31879,ODERITZ,31144,Larraun
31880,LEITZA,31149,Leitza
31890,BETELU,31055,Betelu
31891,SEÑORIO DE ERASO,31144,Larraun
31892,OSINAGA,31136,Juslapeña
32001,OURENSE,32054,Ourense
32002,OURENSE,32054,Ourense
32003,OURENSE,32054,Ourense
32004,OURENSE,32054,Ourense
32005,FARIXA (A),32075,San Cibrao das Viñas
32100,SOUTULLO DE ARRIBA,32026,Coles
32101,FONTE DE MOUROS,32087,Vilamarín
32102,TAMALLANCOS,32087,Vilamarín
32103,COIÑAS (OS),32054,Ourense
32110,SOLBEIRA,32055,Paderne de Allariz
32111,RIODEBODAS,32055,Paderne de Allariz
32120,VILAR (O),32087,Vilamarín
32130,CEA,32076,San Cristovo de Cea
32133,CHAO REAL,32076,San Cristovo de Cea
32134,RICOVELO,32076,San Cristovo de Cea
32135,VENTELA,32076,San Cristovo de Cea
32136,ZAMOIROS,32076,San Cristovo de Cea
32137,VILARIÑOFRIO,32076,San Cristovo de Cea
32138,VILAR,32061,Piñor
32139,SAN FACUNDO,32076,San Cristovo de Cea
32140,SOBREIRA,32087,Vilamarín
32141,ROZADAS,32087,Vilamarín
32150,VILAR,32059,"Peroxa, A"
32151,VAL (O),32059,"Peroxa, A"
32152,SOUTULLO DE ABAIXO,32026,Coles
32153,VILAR DE CORVELLE,32059,"Peroxa, A"
32160,BALDOMAR,32052,Nogueira de Ramuín
32161,FARAMONTAOS,32052,Nogueira de Ramuín
32162,BIDUEDO,32052,Nogueira de Ramuín
32163,VILAR DE CERREDA,32052,Nogueira de Ramuín
32164,VILOUXE,32052,Nogueira de Ramuín
32170,PARADA,32002,Amoeiro
32171,LIÑARES,32002,Amoeiro
32172,FECHOS,32054,Ourense
32200,CORTEGADA,32027,Cortegada
32211,ZAPARIN,32027,Cortegada
32212,VISO (O),32033,Gomesende
32213,VAO (O),32027,Cortegada
32220,PONTEBARXAS,32056,Padrenda
32226,PEREIRA,32056,Padrenda
32227,VILAR,32056,Padrenda
32228,ESMORIZ,32056,Padrenda
32229,CELA,32056,Padrenda
32235,TRADO PEQUENO,32064,Pontedeva
32236,LORDELO,32056,Padrenda
32300,BARCO (O),32009,"Barco de Valdeorras, O"
32310,TAPADA (A),32073,Rubiá
32311,VEIGA DE CASCALLA (A),32073,Rubiá
32312,ROBLEDO DA LASTRA (O),32073,Rubiá
32313,ENTOMA,32009,"Barco de Valdeorras, O"
32314,COEDO,32009,"Barco de Valdeorras, O"
32315,ARNADO,32088,Vilamartín de Valdeorras
32316,PORTELA (A),32088,Vilamartín de Valdeorras
32317,VEIGAMUIÑOS,32009,"Barco de Valdeorras, O"
32318,VEIGADECABO,32009,"Barco de Valdeorras, O"
32320,VILAR DE XEOS,32073,Rubiá
32329,VILAR DE SILVA,32073,Rubiá
32330,SOBRADELO,32017,Carballeda de Valdeorras
32334,VILADEQUINTA,32017,Carballeda de Valdeorras
32335,SANTA CRUZ,32017,Carballeda de Valdeorras
32336,SOUTADOIRO,32017,Carballeda de Valdeorras
32337,TRIGAL,32017,Carballeda de Valdeorras
32338,DOMIZ,32017,Carballeda de Valdeorras
32339,SAN XUSTO,32017,Carballeda de Valdeorras
32340,VILAMARTIN DE VALDEORRAS,32088,Vilamartín de Valdeorras
32348,SAN VICENTE DE LEIRA,32088,Vilamartín de Valdeorras
32349,VALENCIA DO SIL,32088,Vilamartín de Valdeorras
32350,RUA DE VALDEORRAS (A),32072,"Rúa, A"
32356,PETIN,32060,Petín
32357,SAN FIZ,32083,"Veiga, A"
32358,LAROUCO,32038,Larouco
32359,ROBLIDO,32072,"Rúa, A"
32360,VEIGA (A),32083,"Veiga, A"
32365,SAN LORENZO,32083,"Veiga, A"
32366,VILANOVA,32083,"Veiga, A"
32367,RIOMAO,32083,"Veiga, A"
32368,VILABOA,32083,"Veiga, A"
32369,VALDIN,32083,"Veiga, A"
32370,PORTOMOURISCO,32060,Petín
32371,PORTOMOURISCO,32060,Petín
32372,SAN MARTIÑO,32015,"Bolo, O"
32373,VALDANTA,32015,"Bolo, O"
32374,VILASECO,32015,"Bolo, O"
32375,ESCADAS (AS),32044,Manzaneda
32400,RIBADAVIA,32069,Ribadavia
32410,VALMOURISCO,32046,Melón
32411,VIVENZO,32046,Melón
32412,SANTO ESTEVO,32018,Carballeda de Avia
32413,VILAR DE CONDES,32018,Carballeda de Avia
32414,VENTOSELA,32069,Ribadavia
32415,SEIXO (O),32069,Ribadavia
32416,SAN CRISTOVO,32069,Ribadavia
32417,VENTOSELA,32069,Ribadavia
32418,PREXIGUEIRO,32069,Ribadavia
32420,VILAVERDE,32040,Leiro
32425,CALDELAS,32040,Leiro
32426,OUTEIRO (O),32040,Leiro
32427,BIEITE,32040,Leiro
32428,SERANTES,32040,Leiro
32429,VILERMA (A),32040,Leiro
32430,SOUTO,32022,Castrelo de Miño
32431,BEADE,32010,Beade
32432,REGADAS (AS),32010,Beade
32433,MUIMENTA,32018,Carballeda de Avia
32434,FARAMONTAOS,32018,Carballeda de Avia
32440,PEARES (OS),32059,"Peroxa, A"
32448,COITELO (O),32052,Nogueira de Ramuín
32449,SANTA BAIA,32059,"Peroxa, A"
32450,BARCA DE BARBANTES (A),32025,Cenlle
32452,VILAR,32065,Punxín
32453,VEIGA,32074,San Amaro
32454,VILAR DE REI,32025,Cenlle
32455,GAIME,32074,San Amaro
32456,VILA (A),32065,Punxín
32457,VIÑAO (O),32065,Punxín
32459,RAZAMONDE,32025,Cenlle
32499,ESCULQUEIRA (A),32048,"Mezquita, A"
32500,CARBALLIÑO (O),32019,"Carballiño, O"
32510,CAMPO (O),32019,"Carballiño, O"
32511,VARON (O),32019,"Carballiño, O"
32512,PENEDO,32013,Boborás
32513,PONTARRIZA,32019,"Carballiño, O"
32514,SALON,32013,Boborás
32515,SOUTO,32074,San Amaro
32516,TRIGAS,32019,"Carballiño, O"
32520,VALDESENDA,32013,Boborás
32521,PONTE VELLA,32013,Boborás
32522,VENTOSA,32013,Boborás
32523,VILACHA,32013,Boborás
32524,MOREIRAS,32013,Boborás
32525,NOGUEIRA,32013,Boborás
32526,ANTAS (AS),32035,"Irixo, O"
32530,CEBRAL,32035,"Irixo, O"
32534,VILAR,32019,"Carballiño, O"
32535,VALDUIDE,32035,"Irixo, O"
32536,SEARA (A),32035,"Irixo, O"
32537,SANTISO,32035,"Irixo, O"
32538,PREXIGUEIRO,32035,"Irixo, O"
32539,SUBIROL,32035,"Irixo, O"
32540,GUDIÑA (A),32034,"Gudiña, A"
32545,MESON DO PURRIAN,32034,"Gudiña, A"
32546,PENTES,32034,"Gudiña, A"
32547,VENTA DO BOLAÑO,32092,Vilariño de Conso
32548,PEREIRO (O),32048,"Mezquita, A"
32549,SANTIGOSO,32048,"Mezquita, A"
32550,VIANA DO BOLO,32086,Viana do Bolo
32554,SAN CIBRAO,32086,Viana do Bolo
32555,VILASECO DA SERRA,32086,Viana do Bolo
32556,TABAZOA DE HEDROSO,32086,Viana do Bolo
32557,VILARIÑO,32092,Vilariño de Conso
32558,TABAZOA DE UMOSO,32086,Viana do Bolo
32560,SOLBEIRA,32086,Viana do Bolo
32562,FORNELOS DE FILLOAS,32086,Viana do Bolo
32563,PEXEIROS,32086,Viana do Bolo
32570,MASIDE,32045,Maside
32572,VILAMOURE,32065,Punxín
32574,SAN MIGUEL,32045,Maside
32575,RIBAS,32045,Maside
32576,CARRASCA,32045,Maside
32577,SOBREIRA,32045,Maside
32578,SANTO ESTEVO,32065,Punxín
32579,SANTE,32045,Maside
32590,CANDA (A),32048,"Mezquita, A"
32591,INVERNADEIRO (O),32092,Vilariño de Conso
32592,GOLPELLAS,32055,Paderne de Allariz
32593,BARRIO,32054,Ourense
32600,VERIN,32085,Verín
32610,FEILAS,32091,Vilardevós
32611,VILARIÑO DAS TOUZAS,32071,Riós
32612,TREPA (A),32071,Riós
32613,VIDEFERRE,32053,Oímbra
32614,TRASEIREXA,32091,Vilardevós
32615,ABEDES,32085,Verín
32616,VILARELLO DA COTA,32091,Vilardevós
32617,TOMONTE,32091,Vilardevós
32618,SAN CRISTOVO,32050,Monterrei
32619,PAZOS,32085,Verín
32620,RETORTA,32039,Laza
32621,TREZ,32039,Laza
32622,CARRAXOÓ,32039,Laza
32623,ARCUCELOS,32039,Laza
32624,VENCES,32050,Monterrei
32625,NOCEDO DO VAL,32021,Castrelo do Val
32626,VILAR,32021,Castrelo do Val
32630,XINZO DE LIMIA,32032,Xinzo de Limia
32631,VILASECA,32082,Trasmiras
32632,LAROA,32032,Xinzo de Limia
32633,VILAMAIOR DA BOULLOSA,32005,Baltar
32634,PEXEIROS,32012,"Blancos, Os"
32635,VILAMAIOR,32085,Verín
32636,PENEDO (O),32078,Sarreaus
32637,QUEIRUGAS,32085,Verín
32640,MOSTEIRO DE RIBEIRA,32032,Xinzo de Limia
32641,TOXAL,32062,Porqueira
32643,TORRE,32062,Porqueira
32644,PARADELA DE ABELEDA,32062,Porqueira
32645,SOUTELO,32062,Porqueira
32646,SANTIAGO,32016,Calvos de Randín
32647,VILA,32016,Calvos de Randín
32648,RIOSECO,32016,Calvos de Randín
32650,VILAR DE SANTOS,32090,Vilar de Santos
32651,PARADA DE OUTEIRO,32090,Vilar de Santos
32652,TOXO,32067,Rairiz de Veiga
32653,SABARIZ,32067,Rairiz de Veiga
32654,ZAPEAUS,32067,Rairiz de Veiga
32655,SANTA BAIA,32067,Rairiz de Veiga
32660,ALLARIZ,32001,Allariz
32664,TORRE (A),32001,Allariz
32665,PENAFLOR,32001,Allariz
32666,PARADIÑAS,32001,Allariz
32667,VALVERDE,32001,Allariz
32668,MEIRE,32001,Allariz
32669,XUGUEIROS (OS),32001,Allariz
32670,XUNQUEIRA DE AMBIA,32036,Xunqueira de Ambía
32678,PENA (A),32036,Xunqueira de Ambía
32679,SAN ROMAN,32036,Xunqueira de Ambía
32680,PENAVERDE,32028,Cualedro
32688,VILELA,32028,Cualedro
32689,REBORDONDO,32028,Cualedro
32690,PALACIO,32079,Taboadela
32691,ESPIÑEIRO,32079,Taboadela
32692,SANTA ANA,32077,Sandiás
32693,NOVAIÑO,32077,Sandiás
32694,ZOS,32082,Trasmiras
32695,VILAR DE LEBRES,32082,Trasmiras
32696,VILLADERREY,32082,Trasmiras
32697,TAMAGUELOS,32085,Verín
32698,QUEIZAS,32085,Verín
32699,FECES DE ABAIXO,32085,Verín
32700,MACEDA,32043,Maceda
32701,VIDE,32007,Baños de Molgas
32702,REBORDECHAO,32089,Vilar de Barrio
32703,SARREAUS,32043,Maceda
32704,SAN PEDRO DE RIBEIRA,32007,Baños de Molgas
32705,PORTO,32089,Vilar de Barrio
32706,VILAR,32043,Maceda
32707,TIOIRA,32043,Maceda
32708,AMEDO,32043,Maceda
32710,TIBIAS,32058,"Pereiro de Aguiar, O"
32711,VILARIÑO,32058,"Pereiro de Aguiar, O"
32720,RAPOSAS (AS),32052,Nogueira de Ramuín
32730,CASETAS DERRAMADA,32037,Xunqueira de Espadanedo
32740,PARADA DE SIL,32057,Parada de Sil
32746,SAN LOURENZO,32057,Parada de Sil
32747,BARXACOVA,32057,Parada de Sil
32748,VERENGO,32057,Parada de Sil
32749,TEIMENDE,32057,Parada de Sil
32750,MONTEDERRAMO,32049,Montederramo
32751,SANFITOIRO,32049,Montederramo
32760,CASTRO DE CALDELAS (O),32023,Castro Caldelas
32764,SOUTELO,32080,"Teixeira, A"
32765,EIREXA (A),32080,"Teixeira, A"
32766,VIMIEIRO,32023,Castro Caldelas
32767,RABAL,32029,Chandrexa de Queixa
32768,OUTEIRO (O),32029,Chandrexa de Queixa
32769,SANTIAGO DA MEDORRA,32049,Montederramo
32770,TORRE VELLA (A),32070,San Xoán de Río
32774,CAMPO (O),32023,Castro Caldelas
32779,VILARDA,32070,San Xoán de Río
32780,PENA PETADA,32063,"Pobra de Trives, A"
32781,PARADELA,32044,Manzaneda
32782,SOBRADO,32063,"Pobra de Trives, A"
32783,REQUEIXO,32044,Manzaneda
32784,BIDUEIRA,32044,Manzaneda
32785,SOUTIPEDRE,32044,Manzaneda
32786,VILAR,32029,Chandrexa de Queixa
32787,TRIVES,32063,"Pobra de Trives, A"
32788,SAN LOURENZO,32063,"Pobra de Trives, A"
32789,VILARMEAO,32086,Viana do Bolo
32790,CORDELLE,32057,Parada de Sil
32791,VER DE FONDO,32052,Nogueira de Ramuín
32792,URBA VEIGA DE ABAIXO,32058,"Pereiro de Aguiar, O"
32793,ORDELLES,32058,"Pereiro de Aguiar, O"
32794,SAN XULIAN,32070,San Xoán de Río
32800,CELANOVA,32024,Celanova
32810,FORMIGOS,32068,Ramirás
32811,POZA,32068,Ramirás
